# rho in ohms/m, Z in mV/km/nT, phi in degrees
>STATION   = Middelpos
>MISDAT    = 0.100000E+33
>AZIMUTH   = 0.00
>LATITUDE  = -31.54
>LONGITUDE = 20.1405
>ELEVATION = 1142.0
Middelpos
RXX
29
-2.025e-03  1.021e+02 -1.555e+02  1.000e+32  1.000e+32  1.000e+32  1.000e+32  1.000e+00  1.000e+00
-2.859e-03  9.152e+01 -1.546e+02  1.000e+32  1.000e+32  1.000e+32  1.000e+32  1.000e+00  1.000e+00
-4.028e-03  7.846e+01 -1.571e+02  1.000e+32  1.000e+32  1.000e+32  1.000e+32  1.000e+00  1.000e+00
-5.683e-03  6.048e+01 -1.587e+02  1.000e+32  1.000e+32  1.000e+32  1.000e+32  1.000e+00  1.000e+00
-8.021e-03  4.836e+01 -1.588e+02  1.000e+32  1.000e+32  1.000e+32  1.000e+32  1.000e+00  1.000e+00
-1.131e-02  3.587e+01 -1.555e+02  1.000e+32  1.000e+32  1.000e+32  1.000e+32  1.000e+00  1.000e+00
-1.595e-02  2.777e+01 -1.550e+02  1.000e+32  1.000e+32  1.000e+32  1.000e+32  1.000e+00  1.000e+00
-2.250e-02  2.636e+01 -1.561e+02  1.000e+32  1.000e+32  1.000e+32  1.000e+32  1.000e+00  1.000e+00
-3.174e-02  2.241e+01 -1.592e+02  1.000e+32  1.000e+32  1.000e+32  1.000e+32  1.000e+00  1.000e+00
-4.477e-02  1.323e+01 -1.653e+02  1.000e+32  1.000e+32  1.000e+32  1.000e+32  1.000e+00  1.000e+00
-6.315e-02  5.198e+00 -1.738e+02  1.000e+32  1.000e+32  1.000e+32  1.000e+32  1.000e+00  1.000e+00
-8.909e-02  1.583e+00  1.714e+02  1.000e+32  1.000e+32  1.000e+32  1.000e+32  1.000e+00  1.000e+00
-1.256e-01  2.608e-01  1.538e+02  1.000e+32  1.000e+32  1.000e+32  1.000e+32  1.000e+00  1.000e+00
-1.772e-01  5.370e-02  1.419e+02  1.000e+32  1.000e+32  1.000e+32  1.000e+32  1.000e+00  1.000e+00
-2.500e-01  9.533e-03  1.322e+02  1.000e+32  1.000e+32  1.000e+32  1.000e+32  1.000e+00  1.000e+00
RYX
29
-2.315e-05  4.576e+03 -9.184e+01  1.000e+32  1.000e+32  1.000e+32  1.000e+32  1.000e+00  1.000e+00
-3.472e-05  7.658e+02 -1.599e+02  1.000e+32  1.000e+32  1.000e+32  1.000e+32  1.000e+00  1.000e+00
-4.630e-05  4.590e+01 -1.446e+02  1.000e+32  1.000e+32  1.000e+32  1.000e+32  1.000e+00  1.000e+00
